IlmnID,beta_value
cg48207923_TC21,0.901904880077749
cg41743282_BC11,0.158998087778987
cg32244791_BC21,0.847899740345304
cg33008844_TC21,0.886185243776709
cg34833634_BC21,0.848861248698356
cg36135181_BC21,0.37818899907336
cg28783616_TC11,0.845279695943452
cg42318628_BC21,0.943428867204935
cg42310813_BC11,0.881357826057123
cg46257502_TC21,0.0688203199211707
cg41252683_BC21,0.900111378422163
cg41121435_BC21,0.827883052895563
cg44285055_TC21,0.78889844281312
cg38668056_BC21,0.0608119027430469
cg42903562_BC21,0.85150911654174
cg46415761_BC21,0.632468124821355
cg47082792_TC11,0.887036568665526
cg31842323_BC21,0.0437627141939492
cg42590956_TC21,0.709961086462653
cg33221705_TC21,0.917254631356342
cg28428750_TC21,0.945730869274793
cg39881972_BC21,0.923008430020088
cg30748633_TC21,0.032936553421525
cg43765014_BC21,0.915100384705
cg44523837_BC11,0.908336902845283
cg31053541_BC21,0.808875283278035
cg31446998_BC21,0.644454517364677
cg37319265_TC21,0.917442311819728
cg39061182_TC21,0.745036633194662
cg43971768_TC21,0.905643111707481
cg30041957_TC21,0.739788720251409
cg47737897_TC11,0.379717745618767
cg45399784_TC21,0.748293667549148
cg28873144_TC21,0.755536828828747
cg47388592_TC21,0.137306402021628
cg40783046_TC21,0.0311194745762124
cg28940799_BC21,0.865940123292593
cg44667388_BC21,0.89503633218929
cg42551441_BC21,0.931741931289616
cg28903098_BC21,0.926703962557532
cg31200129_TC21,0.550885029156536
cg36097089_BC21,0.639239580483764
cg43462103_BC21,0.711811007323874
cg37494896_BC21,0.907776739456975
cg44150634_TC21,0.870591789685415
cg43683285_TC21,0.660357244278453
cg33501073_BC21,0.893433624654075
cg39915894_BC11,0.634368213643338
cg37809508_BC21,0.103000934524579
cg31377795_BC11,0.904713636461034
cg30272049_TC11,0.830170927531738
cg39949207_TC21,0.945839380209686
cg34610233_TC11,0.0213242824662293
cg29382701_TC21,0.860471822426473
cg40660875_BC11,0.845442755164344
cg41493391_BC21,0.40161523721944
cg38026032_TC21,0.880852041800663
ch937211210_TC21,0.0383093850133761
cg40135778_TC21,0.0378614976041942
cg39776834_BC11,0.0089737162802268
cg30135719_BC21,0.941813446286612
cg39805073_BC21,0.398485315746189
cg46977685_BC21,0.879358746858
cg43691401_BC11,0.434513884547739
cg46968837_BC21,0.813906263773878
cg37492700_TC21,0.0605972049902585
cg32654141_TC21,0.688231962392142
cg35639024_TC21,0.945352762771074
cg44664108_BC21,0.709952637620402
cg28256268_BC21,0.812857616069057
cg46231143_BC21,0.954056880109869
cg39281619_BC21,0.915345398240411
cg34678566_BC21,0.738468805190657
cg37962544_TC21,0.0327372109125704
cg44429022_BC21,0.420225675430737
cg35172848_BC21,0.876840285570303
cg34457495_TC21,0.943774560069572
cg43425389_BC11,0.112772582748276
cg42842001_TC11,0.779694257663502
cg45819478_TC21,0.875765227476451
cg42024859_TC21,0.874209752207446
cg37730712_BC11,0.211370547646534
cg44280596_TC11,0.115962513074043
cg31727822_TC21,0.942681146379593
cg30640295_TC21,0.724373368973055
cg40839178_BC21,0.636654816389098
cg31883432_TC21,0.886876399700176
cg36070616_BC21,0.249365933014894
cg48208694_TC11,0.71247336357074
cg41364375_BC21,0.85825042154661
cg35686149_TC21,0.0903446155097328
cg43733356_BC21,0.885131258857101
cg45958353_BC21,0.914042113350719
cg38278477_BC11,0.0163577718488967
cg33469135_BC21,0.451045483183128
cg36413490_BC11,0.855634430477286
cg36064872_TC21,0.107172747761154
cg39127908_TC21,0.0648913035966764
cg33940518_BC21,0.923604314672892
cg35955330_TC21,0.604679698599747
cg45442542_TC21,0.606345143509889
cg29325559_TC21,0.954200403228608
cg32469030_TC11,0.730516531500375
cg29997872_BC21,0.477175743856262
cg42576095_BC21,0.204070346836163
cg34054516_TC21,0.956998679602895
cg34058186_BC21,0.861937030369576
cg30215640_BC21,0.385650951961902
cg35399089_TC21,0.0888211988376357
cg41805903_TC21,0.93546861400736
cg44837341_BC21,0.938130988211933
cg39434690_TC21,0.0153145058265976
cg31547457_BC21,0.949591016335198
cg44822382_BC21,0.905047317093518
cg37521774_BC21,0.913649086971103
cg36588697_TC21,0.949369681133354
cg45348554_TC21,0.520745855295201
cg45804088_BC21,0.0349586722435779
cg28735349_TC21,0.433731680433716
cg29801892_BC11,0.0479130372677061
cg47267597_TC21,0.757478596597588
cg42934734_BC21,0.090682564240093
cg34087909_TC11,0.826638189354321
cg41545136_TC21,0.0203774709855747
cg24873842_BC21,0.932277377996934
cg34145014_TC21,0.65941246604315
cg45629612_TC21,0.90152529661594
cg41963818_BC21,0.178599816066262
cg42834328_BC21,0.23270058738477
cg47418810_BC21,0.415263976727129
cg35683284_TC21,0.130422294441742
cg35578941_TC11,0.0189943413832377
cg39749282_TC21,0.584327955715542
cg29139402_TC11,0.0068359113456719
cg46440269_TC21,0.25808449748844
cg32362355_BC11,0.794352007358894
cg38521229_BC21,0.0571153126340174
cg28274603_TC21,0.201266336983587
cg37404969_BC21,0.899350940271551
cg39985758_BC21,0.856701178625976
cg32528510_BC21,0.690276266979275
cg43618018_TC21,0.911459802935625
cg38643702_BC21,0.852037460401753
cg37488270_BC21,0.888216323928012
cg31995330_TC21,0.652442869703187
cg40830553_TC21,0.684503271230331
cg38682826_TC21,0.615449417095591
cg44615579_BC21,0.802381947354816
cg39684122_TC21,0.610643857342165
cg42724223_BC21,0.618160891395351
cg39933805_TC21,0.918011358559268
cg39265073_TC21,0.320003644004432
cg30486004_TC21,0.77137801983297
cg44586510_TC21,0.871406047053911
cg46711577_TC21,0.866522050454685
cg37660582_TC21,0.297050247627417
cg29603247_TC21,0.0337887161432299
cg39805791_BC11,0.908260537884243
cg42675387_BC21,0.903566579604643
cg45544868_TC21,0.689443163076491
cg41418678_TC21,0.338769808961022
cg47054952_BC21,0.953641337420997
cg34761256_TO11,0.945453950267087
cg33682203_BC11,0.0078763460778925
cg30896190_BC21,0.820274318150351
cg44653545_TC21,0.180401617954362
cg36421270_BC21,0.0467809893468699
cg32580887_BC21,0.908348698482662
cg39226972_BC21,0.931673247207959
cg40220802_TC11,0.959451138612901
cg34751682_BC21,0.801159350043121
cg28738409_TC21,0.844951107111668
cg40014968_BC21,0.957007296610376
cg34751490_TC21,0.061486427620188
cg30827762_TC11,0.0103324865258802
cg33416735_BC21,0.571777422246025
cg43094475_TC21,0.0380855719711337
cg35848729_TC21,0.528435911852446
cg41503008_BC21,0.803022413271969
cg33229295_BC21,0.808221601675721
cg46663794_BC21,0.633564526253168
cg35392854_TC21,0.693213400911335
cg43992904_BC21,0.950224469185722
cg34682299_BC21,0.801308019449737
cg41305450_TC21,0.0917046543661926
cg37788510_TC21,0.0536871408392759
cg30908020_BC21,0.0425894170943095
cg45004132_TC21,0.818441057556598
cg30015627_BC21,0.756790934051994
cg47297564_BC21,0.671030040327548
cg42752468_BC21,0.385518242910285
cg44659401_BC21,0.837471348990001
cg38423793_TC21,0.818730877922041
cg46883237_BC11,0.0144634093946746
cg42423715_BC21,0.916328600030572
cg47388593_TC21,0.294655523207329
cg39588203_TC21,0.807468166344247
cg43855237_TC21,0.881285236078664
cg38241814_TC21,0.570338665348502
cg33510925_BC21,0.882204297883324
cg46497636_TC21,0.0585016105718496
cg37429392_BC21,0.723208511551876
cg30156467_BC21,0.690826110205409
cg30896568_TC21,0.0235516137707364
cg37816090_TC11,0.180852875769138
cg40963648_BC21,0.795118855427815
cg44542784_BC21,0.925046009027
ch586068252_TC21,0.0361178422876119
cg32938664_TC21,0.897099626976833
cg45407977_TC21,0.898291531725022
cg34835981_TC21,0.508867020298278
cg47390817_BC11,0.219244483692179
cg38451510_TC11,0.00922705656822
cg34150995_TC21,0.92027312217032
cg31333900_BC21,0.0487871408083375
cg30918983_TC21,0.10277309980635
cg30198248_BC21,0.40701937831165
cg34504192_TC21,0.771148116939331
cg34452238_BC21,0.911318761937996
cg45917877_TC21,0.0477690689130705
cg29882823_TC21,0.245045856336643
cg44959069_BC21,0.868911446641869
cg42821983_BC21,0.603368728928058
cg36782214_TC21,0.884927547043898
cg30737779_BC21,0.924670661779442
cg34778142_TC21,0.916122952827972
cg41966684_BC11,0.0113845466681836
cg33774408_TC21,0.846332654161781
cg30232894_TO11,0.765222437633424
cg41446950_BC11,0.890128815089181
cg29860110_BC11,0.948945602806455
cg36971135_BC21,0.0219963084445905
cg34083082_BC21,0.0495342463781234
cg45405463_TC21,0.0308515409860913
cg40336223_BC21,0.135826559478993
cg34659828_TC21,0.738440351912942
cg44760876_BC21,0.962049678140896
cg39066038_BC21,0.847477991401634
cg46117532_BC21,0.10557487676429
cg43274997_BC21,0.60435172047248
cg31774939_BC21,0.715435611870787
cg46580259_TC21,0.859213054336018
cg39213264_BC21,0.586688300281953
cg34843747_BC11,0.301670376533684
cg32562477_BC21,0.894200766100762
cg46917530_TC21,0.928625588128134
cg41542135_TC21,0.832605574977903
cg45601689_BC21,0.962580397650072
cg39795362_TC21,0.917814091839236
cg39970707_BC21,0.956102746683672
cg33370468_BC21,0.450356306801823
cg34352741_BC21,0.871919944182721
cg40084669_TC21,0.885376020146767
cg36440270_BC21,0.109777663258057
cg45458901_BC11,0.550461574567187
cg31246182_BC21,0.792259637033322
cg39438054_TC21,0.736895204671152
cg40727820_BC21,0.741893850614306
cg32651197_TC11,0.0514790476909793
cg42929738_TC21,0.88972887001163
cg33398974_TC21,0.805383169806625
cg36321522_BC21,0.950800712987676
cg42295315_TC21,0.861841682261163
cg33109987_BC21,0.813215628016776
cg30826704_TC21,0.353516208441626
cg28717434_TC11,0.862463772184866
cg28705400_BC11,0.638648322446711
cg35661327_TC21,0.898680256035616
cg41721737_TC21,0.94047172886584
cg43646616_BC21,0.493203190570468
cg31341919_TC21,0.792999387992259
cg39382741_TC21,0.533186004486155
cg33060726_TC21,0.944821090848997
cg36246234_TC21,0.918610077517305
cg45721961_TC11,0.957678742038933
cg45464126_BC21,0.95674898905579
cg42258613_TC21,0.695268812162184
cg31038586_BC21,0.76093302014223
cg43360333_TC21,0.88580985695287
cg37452234_BC21,0.90694438845869
cg29974821_BC21,0.115806414935255
cg42857879_BC21,0.888643405683125
cg41164633_BC21,0.893700878836542
cg32413372_BC21,0.874220098950307
cg35462609_TC21,0.202104636573561
cg36224537_TC21,0.246770266073609
cg30252500_BC21,0.584593583729611
cg38383338_BC21,0.796383432183301
cg31119515_BC11,0.753472016588867
cg30843436_BC21,0.907927665604169
cg40009508_TC21,0.184723889584602
cg39033115_TC11,0.0266316867389349
cg28416704_TC21,0.0393246461824471
cg32493557_BC21,0.518003951161751
cg42944723_BC21,0.852809587903645
cg29735467_BC21,0.107599465687851
cg45127557_TC11,0.821911056820446
cg30326703_BC21,0.874136660259975
cg47113691_TC21,0.0789156962687182
cg33033783_BC21,0.952338671561473
cg28310355_TC21,0.870431642338224
cg41482708_BC21,0.54967135679306
cg34530609_TC21,0.89220998358856
cg47406655_TC21,0.0274780333066552
cg44508514_BC21,0.498109833322256
cg37215859_BC21,0.733189234633504
cg33961903_TC21,0.335881481362368
cg44835799_BC21,0.794287160618038
cg41488182_TC21,0.931698918223484
cg40807628_BC21,0.815083341965122
cg32460870_TC21,0.940393196697657
cg44385649_TC21,0.059172613796296
cg36943547_BC21,0.876958905111076
cg30550484_BC21,0.0210816280719423
cg46862067_BC21,0.227700854922537
cg42750471_TC21,0.955699472837197
cg47353611_TC21,0.086039010319624
cg43692215_TC21,0.146488612206955
cg36169807_BC21,0.375267293112074
cg43330228_BC21,0.549130358066089
cg29829870_TC21,0.488574890441244
cg31717611_TC21,0.841555033761304
cg36427222_BC21,0.197585413253061
cg40890407_BC11,0.844037312993543
cg31059097_BC21,0.0374753103383535
cg47348259_BC11,0.737585872895838
cg37907966_BC21,0.567635866075669
cg44331770_BC21,0.0382773238927362
cg41777841_TC21,0.786014944257477
cg36321197_TC11,0.0056524938286728
cg43332862_BC21,0.787015340499761
cg32270392_TC21,0.630997196106
cg33584069_BC21,0.804960736757974
cg33519652_TC21,0.899283230766538
cg29013531_BC21,0.0611080383079143
cg38100492_BC21,0.438123381678348
cg42327288_TC11,0.925820434028568
cg40427742_TC21,0.910626501008322
cg35062159_TC21,0.504377864859779
cg38804389_BC21,0.379586488436837
cg41350988_TC21,0.584756541835918
cg42935847_BC21,0.858058508044937
cg34873252_BC21,0.039297871339586
cg46104885_TC21,0.194710819970799
cg46569062_TC21,0.549198779207724
cg44195762_BC21,0.675893148579523
cg37626150_BC11,0.708280215584712
cg34894585_BC21,0.513276113690072
cg28707620_TC21,0.874671454405103
cg41324504_TC11,0.989849017130425
cg31134963_BC11,0.0164720308122312
cg30216722_BC21,0.215765446666285
cg44892603_BC21,0.649898317842606
cg29213591_TC21,0.948275526737417
cg45489639_TC21,0.841664198523562
cg38831391_BC21,0.0250208348974138
cg33160081_BC21,0.85379450427081
cg40729706_TC21,0.930089105623256
cg45463924_BC21,0.878370657093036
cg29160904_TC11,0.789149404297587
cg31715038_TC21,0.0766920651490203
cg35317686_TC21,0.883541183247288
cg36634086_BC21,0.880711485526923
cg43524807_TC21,0.94274079104953
cg39294873_BC21,0.662020771908844
cg28413486_BC21,0.877069102229507
cg36052447_TC21,0.57474405685961
cg36283248_BC21,0.967837678767955
cg29207815_TC21,0.957997950756389
cg29942050_TC21,0.892266181850978
cg33816675_TC21,0.586942294793571
cg31173241_TC21,0.827987499918693
cg42713351_BC21,0.682978319456521
cg40123057_BC21,0.953589937394602
cg46118763_TC21,0.500040994933562
cg28227897_TC21,0.653348785781111
cg41419448_TC21,0.923225940855353
cg42611809_BC21,0.721234739635486
cg47910257_TC21,0.44158134550476
cg38173884_TC21,0.175854002016853
cg34613943_TC11,0.0094662548325665
cg31304150_BC21,0.94938953989279
cg40452760_BC11,0.938836876360246
cg39289077_TC21,0.14885115213289
cg46317629_BC21,0.0299579528261263
cg47881743_TC21,0.212905515282578
cg32988817_TC21,0.372039623356441
cg41359189_TC21,0.483542065835262
cg30036030_TC11,0.560529987484368
cg36296615_BC21,0.660761386740105
cg46478049_BC21,0.562280979389078
cg47062233_TC21,0.928289789873975
cg42978735_TC21,0.886352936811778
cg38536309_TC21,0.679485216432532
cg38746884_TC21,0.673252363404221
cg36679536_BC11,0.0207907768303644
cg48195333_TC11,0.944420014832554
cg37245952_TC21,0.0872988593296941
cg41318051_TC21,0.0407366512055126
cg34769722_BC21,0.0649960473706332
cg44470392_TC21,0.900509364411515
cg32500120_BC21,0.902083214491208
cg41952650_TC21,0.92193462347233
cg47921493_BC21,0.289630824175483
cg40485350_TC21,0.172217706554824
cg42181041_TC21,0.928392974186529
cg38591696_BC11,0.971315791271083
cg38113295_TC21,0.0796014637543879
cg33884347_TC21,0.592839276441081
cg46787922_BC21,0.764472643853389
cg41604909_BC21,0.111824175978089
cg33831058_BC21,0.305956254401945
cg43356289_BC21,0.924476811527716
cg34862224_TC21,0.929008490217438
cg38048852_TC21,0.451891391180324
cg31534777_TC21,0.96788027423355
cg29732911_BC21,0.669787641617187
cg29886618_TC11,0.162221726667098
cg47122958_TC21,0.771285645948155
cg46460475_TC21,0.837591070188321
cg36271527_BC21,0.0397799990107756
cg44679421_TC21,0.843023827976545
cg46856104_BC21,0.682840868687997
cg28458706_TC21,0.87863736479418
cg33121615_BC21,0.82726978168274
cg38409942_TC21,0.553575152008337
cg32478884_BC21,0.668433293825371
cg41017646_BC21,0.945383105815404
cg36191413_TC21,0.063204233733563
cg33871309_TC21,0.791692665842035
cg28690092_TC21,0.752675464366107
cg32610017_TC21,0.801595242420519
cg38902181_BC21,0.82332293260867
cg44075291_TC21,0.0415934911864169
cg44181051_BC21,0.392505602597775
cg43631413_TC21,0.564997263012823
cg28546835_BC21,0.91826721214536
cg40021198_TC21,0.896042083858945
cg47243564_TC21,0.117667804506956
cg29978152_BC11,0.154091988092125
cg33585088_BC11,0.0069759631700947
cg35013579_TC21,0.80260370111702
cg29186610_BC21,0.265827610036056
cg34196593_TC11,0.959677132325401
cg40129879_BC21,0.875319604105925
cg37029016_BC21,0.900944931373848
cg47060723_TC21,0.797362015589669
cg36115328_TC11,0.0071286623848787
cg31412069_TC21,0.914128948099232
cg33982696_BC21,0.900633791868336
cg44491792_TC21,0.897520341389907
cg28547335_BC21,0.810535337750222
cg43234416_BC21,0.714074996243872
cg42614525_BC21,0.386867431744953
cg36523575_TC21,0.745384142931801
cg31939226_TC21,0.835241523261724
cg32574367_TC21,0.666652996165488
cg30327977_TC21,0.736987487866318
cg41799737_BC21,0.942171836108253
cg42267371_TC21,0.100302050610025
cg37778479_BC21,0.880258995762753
cg36090247_TC21,0.298189905808372
cg47837962_BC11,0.739804433750539
cg33323110_BC21,0.927598753827276
cg47157014_TC21,0.513543371828924
cg34699864_BC11,0.662390077316786
cg45934848_BC21,0.115993816341875
cg34611989_TC21,0.508138803770278
cg29534288_BC21,0.623436638467958
cg34772563_TC21,0.588536251136754
cg44984765_BC21,0.311938413931442
cg45903524_BC11,0.0182860609657014
cg38982583_BC21,0.0528081366694417
cg35866415_BC21,0.939757708453124
cg44238164_BC11,0.564219205138961
cg30178159_TC21,0.738281313451212
ch654314001_TC21,0.0275413118478243
cg35983248_TC21,0.887455357255178
cg42820167_BC21,0.778375002672768
cg41017866_BC21,0.937533914349436
cg39419155_BC21,0.914462759319356
cg37088788_TC21,0.0802426233711999
ch222352264_TC21,0.0792985984586281
cg31660625_BC21,0.505017911360304
cg42064043_TC21,0.821302613592996
cg35758001_TC21,0.246222544295886
cg31015944_BC21,0.885805922259114
cg43353323_BC21,0.947654561860177
cg38483105_BC21,0.571902956408087
cg41724729_TC11,0.77731740630748
cg28404074_TC21,0.440428640775778
cg32499917_BC21,0.0549548674455691
cg38947067_BC21,0.0727133844275039
cg46802941_TC21,0.779151081265185
cg32704431_BC21,0.965111574995282
cg48199725_TC21,0.29388813345352
cg34256905_TC21,0.046080337216968
cg38510154_TC21,0.523140881554442
cg40142835_TC21,0.0882569583724212
cg41158341_BC21,0.754954587460474
cg44558735_TC21,0.843032715924407
cg46341490_BC21,0.413793542562965
cg38169883_BC21,0.0725049170608128
cg30352386_TC21,0.910804184696963
cg30550661_BC21,0.951883565239632
cg48188720_BC21,0.813681970616565
cg40865061_TC21,0.661266994497177
cg41230462_TC11,0.840033520212038
cg31251948_BC21,0.726228281853807
cg35609190_TC21,0.506943216142745
cg43389860_BC11,0.961789659413439
cg42660523_BC21,0.371072902405859
cg34612227_TC21,0.9061775736624
cg38529075_BC21,0.874713539727223
cg34733276_TC21,0.951233329556309
cg30030540_BC11,0.988081452324059
cg36345889_BC21,0.108145835676212
cg37827991_BC21,0.898019222344066
cg33508198_BC11,0.469569754281619
cg30376890_TC21,0.866180725460689
cg44495114_BC21,0.922429410011265
cg34518250_TC21,0.842188375758426
cg29851289_BC21,0.360240529683799
cg37094895_TC21,0.0883207392061749
cg40853128_BC21,0.705523671579955
cg31928643_BC21,0.688651245401986
cg44762468_BC21,0.331430913379946
cg34829753_TC21,0.912673150240624
cg39452598_TC21,0.963541658269944
cg47342737_BC21,0.598094011448183
cg31824644_BC21,0.338257621713746
cg36999868_BC21,0.83781930408501
cg30169965_BC21,0.643178781882058
cg32938198_BC21,0.743021842719909
cg30475741_TC21,0.680098831572186
cg38158591_BC21,0.497301409917235
cg30022074_TC21,0.691417676161714
cg30030004_TC21,0.923234196404045
cg36120481_BC21,0.4947814833053
cg31436082_BC11,0.975526812979772
cg31378413_TC21,0.84946260352938
cg42271680_TC21,0.838573064525576
cg32703254_BC11,0.852945617227323
cg44295371_TC21,0.948684428723911
cg33436953_BC21,0.557589654089266
cg29304376_BC11,0.412738045680823
cg33804336_TC21,0.956534017936608
cg40045082_TC21,0.938715179441526
cg33612350_BC21,0.890938811633267
cg28598609_BC21,0.885858387618588
cg35234728_BC21,0.853862661024456
cg45524495_TC21,0.768671381522961
cg41710052_TC21,0.875904299096494
cg33755608_TC21,0.880870321537786
cg41643162_BC21,0.938303364576046
cg41120757_BC21,0.0685214702907112
cg33596030_TC21,0.642749629026147
cg44178439_TC21,0.853074745872258
cg47641882_BC11,0.761955880322951
cg30380953_BC21,0.644573591106306
cg35608923_TC11,0.162577509124299
cg33963530_TC21,0.853275315047747
cg36668525_BC21,0.83973427317966
cg36710423_BC11,0.859591317514243
cg30001325_TC21,0.474149584661589
cg45031886_BC21,0.902678843557298
cg41610048_TC21,0.50557463743456
cg32238682_TC21,0.818126021464017
cg47172027_BC21,0.713849024626222
cg28544531_TC21,0.51496720882956
cg39995351_BC11,0.813272409775304
cg31726105_BC21,0.933861330989727
rs27932276_TO11,0.06446003778968
cg43724741_TC21,0.0467525061375077
cg35691486_BC21,0.0350291151063138
cg34111708_BC21,0.62723678793702
cg39240688_BC21,0.0659938990863878
cg44181862_TC11,0.172872990915434
cg42374497_TC21,0.792844731734572
cg35605636_BC21,0.145895284388041
cg29699175_TC21,0.401491663527981
cg29556199_TC21,0.346775472072706
cg43826703_BC11,0.23583341764076
cg35406099_BC21,0.901355710764216
cg35789102_BC21,0.88636744475345
cg28238097_TC21,0.580644219454696
cg35618280_BC21,0.0258911807517199
cg47347289_TC21,0.688057152884572
cg32430874_BC21,0.312665438475388
cg32164092_BC21,0.0286186452618018
cg29894122_TC21,0.810238889971405
cg46631636_TC21,0.692375192707089
cg41957339_BC21,0.426534677953143
cg31347180_TC21,0.0305588361018381
cg39812067_BC21,0.460219485992987
cg37744730_BC21,0.390580357686205
cg43009629_BC21,0.0568470215991115
cg45198165_BC21,0.938575983771354
cg46730971_BC21,0.049887459065827
cg29203403_BC21,0.123573073942327
cg38667563_BC21,0.952394945215826
ch447817035_TC21,0.0578247018679416
cg32950410_BC21,0.488768073038696
cg30963599_BC21,0.736048619009387
cg38652099_TC11,0.779150405124371
cg37906443_BC11,0.53398675654093
cg32602684_BC21,0.29279956806202
cg39646378_BC21,0.0589329810448987
cg29983355_TC21,0.721673882117493
cg29143544_BC21,0.67117180013637
cg45809902_TC11,0.0070364380013181
cg47291200_TC11,0.950881183108932
cg34584189_BC21,0.728356441904029
cg40479035_BC21,0.929215118317435
cg28702491_TC21,0.961880080206757
cg35612442_BC21,0.506365069388281
cg43875109_TC11,0.799869279514899
cg40897273_BC21,0.94739932992653
cg38288724_BC21,0.729024361722298
cg36327166_BC21,0.866945161927799
cg33877022_BC21,0.114167062203478
cg39532390_TC21,0.780811429337715
cg32191761_BC11,0.0486603348798258
cg44958326_TC21,0.743322605560957
cg45253516_BC21,0.897703642912668
cg29465728_TC21,0.856511320823151
cg45021910_BC21,0.744296312658073
cg34185063_BC21,0.893571770748694
cg33500813_BC21,0.666938398734679
cg46688091_BC21,0.47387536780779
cg33239487_BC21,0.132891397518133
cg36135635_TC21,0.812504753567237
cg39420648_TC11,0.98986546098948
cg39794956_BC21,0.0381125729492086
rs261472181_TC21,0.0721613260795788
cg38547267_BC21,0.518365604272835
cg41709527_TC21,0.74281021841009
cg33800935_TC21,0.891600732261215
cg47795713_BC21,0.820034249669388
cg46267802_TC11,0.904649053977163
cg31946384_BC21,0.0579116679830699
cg41185393_BC21,0.899428215063439
cg43933022_TC21,0.744159368386424
cg41748405_BC21,0.582356186899726
cg35180389_TC11,0.022465524740296
cg42588013_BC21,0.295765632543004
cg41682096_BC21,0.922769821541477
cg39816634_BC21,0.111207826551972
cg45061867_TC21,0.7899660652359
cg34882961_TC21,0.920132417483429
cg46563155_BC21,0.791322345804617
cg35494399_TC21,0.947655195311321
cg34825818_TC21,0.920485667139046
cg44937128_BC21,0.905892274822023
cg28696379_BC21,0.768299922338625
cg37018278_TC21,0.356061672383507
cg42893065_BC21,0.936291060774536
cg45894108_BC21,0.905767664918604
cg31982223_BC21,0.91482033645754
cg40388685_TC21,0.894113613023975
cg31251192_TC21,0.0320477439962886
cg42699540_TC21,0.57476346270324
cg40099120_BC21,0.734657520779045
cg30838731_BC21,0.902061265005684
cg38072944_TC21,0.844688754680372
cg36129730_BC21,0.571331030666058
cg34530123_BC21,0.836261675580543
cg43490776_BC21,0.866505618824703
cg45512497_BC21,0.946688891110512
cg40801229_TC21,0.151053632411493
cg45512122_BC21,0.743348431029036
cg32256976_BC21,0.0505801355096973
cg38680370_TC21,0.607022354623888
cg45090081_TC21,0.930518767867943
cg32844094_TC21,0.851077444710475
cg39904430_BC21,0.819818529036969
cg44988837_TC21,0.0374019255354344
cg39098912_BC11,0.922451391328707
cg10985916_BC21,0.956329649056123
cg46626899_TC21,0.775402980246629
cg45684334_BC21,0.234979197331437
cg38998732_TC21,0.947968678217795
cg34897713_TC21,0.133682081803931
cg42413730_TC11,0.0072439807888342
cg41300383_TC21,0.200718201977888
cg28122074_BC21,0.29301554728729
cg29813969_BC21,0.859903063362485
cg46609465_BC21,0.92764058365737
cg30029954_TC21,0.919512360836841
cg43242913_TC21,0.963053026618281
cg43681597_TC21,0.665993988922526
cg45091947_TC21,0.934548423090017
cg48065106_TC21,0.680392655554834
cg28509023_TC21,0.958667026452656
cg47352963_TC11,0.138654477421373
cg32138791_BC11,0.0114503363786984
cg33180582_TC21,0.585434659861963
cg36843203_BC21,0.844824579241949
cg42642343_BC21,0.461857749566505
cg46595229_BC21,0.334172292727581
cg42234711_TC21,0.518577920265408
cg33706601_TC21,0.0495153934690245
cg29725258_BC21,0.38680580906646
cg29080226_BC21,0.802190616599997
cg34590448_BC21,0.0892929168972375
cg39405160_BC21,0.888744069076453
cg30945021_BC21,0.702989882028093
cg34898279_BC21,0.927205477617818
cg46152119_TC11,0.0425103459563355
cg39296438_BC21,0.159690821361066
cg41048910_TC21,0.613549848863641
cg29856328_TC21,0.953308753781316
cg29100634_BC11,0.0341959658646134
cg38292757_TC21,0.791494212176413
cg40873648_TC21,0.955203508695235
cg29904082_TC21,0.911888403271212
cg40677048_BC11,0.0697494989774191
cg43096084_TC21,0.628536717426525
cg45079828_BC11,0.0078942971954895
cg36454822_BC21,0.80894701935626
cg41479557_TC21,0.577906441893779
cg35734994_BC21,0.911002783399476
cg35835674_TC21,0.83211693390737
cg34480523_BC21,0.684352311672993
cg46944873_BC21,0.179145051689846
cg46315608_BC21,0.867886384694571
cg29778012_BC21,0.843459888165091
cg29064967_TC21,0.778473738527338
cg43949710_BC21,0.0588619022997451
cg39237813_BC11,0.657115367057143
cg28673386_TC11,0.939330668309845
cg36318924_TC21,0.397372746659439
cg31128904_BC21,0.916625897823084
cg46039938_TC11,0.17770571620565
cg37718288_BC21,0.922500123162974
cg33373487_TC21,0.854035836051632
cg46406337_BC21,0.859533875950978
cg41109742_TC21,0.937177774486787
cg28740484_BC21,0.374839337632098
cg32106918_BC21,0.834202470185078
cg41682392_TC21,0.547741578684804
cg32422903_TC21,0.066173649546375
cg29967448_BC21,0.716177641354854
cg31104855_TC21,0.369791917144874
cg38238384_TC21,0.470625937483134
cg46260307_TC11,0.0404207081158553
cg33644417_TC21,0.468214272996105
cg36131012_TC21,0.508261411874573
cg32450486_TC11,0.750423026224586
cg36012218_TC21,0.8282555562069
cg31167512_TC11,0.926954248053485
cg41324845_TC21,0.31941535988814
cg46335060_BC21,0.259883520832121
cg29708754_BC21,0.867057081060632
cg29946548_TC21,0.938200253331579
cg45500940_TC11,0.948816074646635
cg29704182_TC21,0.0266164942658366
cg33748926_BC21,0.930796360571233
cg43775882_TC21,0.614333199563509
cg34927248_BC21,0.843361302973099
uk229907807_BC11,0.0733953882976448
cg46099760_BC11,0.0201499014005655
cg44547054_BC21,0.903068434638577
cg40061805_BC21,0.493569938391481
cg35264957_TC21,0.80897248141257
cg28141587_TC21,0.184433554007822
cg32355302_BC21,0.771028597094124
cg29964947_BC21,0.816094807994903
cg34036118_BC21,0.934075145218339
cg29780362_TC11,0.0224046860809756
cg37449394_TC21,0.0346383976454508
